x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13
61.59218597412109,50.77195739746094,286.07379150390625,124.53971862792967,148.05105590820312,96.25349426269533,133.52432250976562,123.4712371826172,291.76666259765625,131.07449340820312,294.932861328125,718.7196655273438,320.6923828125,161.88099670410156,114.60548400878906,104.24787902832033,197.810791015625,180.82411193847656,75.75059509277344,244.7649078369141,207.0450439453125,120.04486846923828,326.25079345703125,233.39205932617188,97.92414855957033,93.1891632080078
60.992652893066406,50.81605529785156,286.56219482421875,125.43539428710938,147.3902130126953,95.55413818359376,132.42922973632812,123.47409057617188,292.055419921875,131.69107055664062,293.1036376953125,718.142333984375,320.2069702148437,162.00245666503906,115.34524536132812,103.7955322265625,197.75372314453125,181.4652557373047,76.82693481445312,245.99270629882807,206.4652862548828,119.90910339355467,326.6131591796875,234.33853149414065,96.7347183227539,93.51618957519533
60.691650390625,50.963504791259766,287.2364501953125,126.50650024414062,146.39187622070312,94.5993194580078,131.54190063476562,123.33341979980467,292.3614501953125,132.5629119873047,292.9525756835937,717.07568359375,319.64569091796875,162.03997802734375,116.0438461303711,103.24966430664062,197.6153259277344,182.38311767578125,77.49885559082031,247.1055908203125,206.0891265869141,119.9844207763672,326.9072265625,236.09689331054688,95.82868957519533,93.96067810058594
60.28535842895508,51.31238555908203,287.518798828125,127.811279296875,145.60748291015625,94.42103576660156,130.63177490234375,123.0684585571289,292.5855712890625,133.2808837890625,290.9869384765625,717.0325927734375,319.4052734375,162.09878540039062,116.90516662597656,103.10913848876952,197.54229736328125,183.1177978515625,78.21730041503906,248.21685791015625,205.5959014892578,119.9468231201172,326.5484924316406,237.22555541992188,94.9336395263672,94.32299041748048
59.96700286865234,51.51645660400391,288.0234069824219,129.1719512939453,144.62486267089844,94.50953674316406,129.8859405517578,122.68523406982422,292.72198486328125,133.9826202392578,290.2245483398437,715.7559814453125,318.7734375,162.19033813476562,117.82598876953124,102.97857666015624,197.4659881591797,183.85134887695312,78.77891540527344,249.44573974609372,205.1199493408203,119.91069793701172,326.36114501953125,238.04380798339844,93.98675537109376,94.89250946044922
59.221435546875,51.79297637939453,288.48858642578125,130.37997436523438,143.60006713867188,94.57794189453124,129.239013671875,121.8613510131836,293.005126953125,134.8517608642578,288.8843078613281,715.81640625,318.147216796875,162.146728515625,118.7832489013672,102.92756652832033,197.2919464111328,184.4453125,79.5749282836914,250.5883026123047,204.5063018798828,119.88863372802734,326.1070251464844,239.56236267089844,92.87730407714844,95.7680206298828
58.928009033203125,52.17032623291016,288.89276123046875,131.59698486328125,142.56475830078125,94.71998596191406,128.647705078125,121.13583374023438,293.1010131835937,135.57803344726562,288.6531677246094,714.550048828125,317.8602905273437,162.20082092285156,119.86145782470705,102.6971435546875,197.1802215576172,185.1021728515625,80.20344543457031,251.95639038085935,203.9989318847656,119.8555908203125,325.55499267578125,240.8544158935547,92.0683135986328,96.23910522460938
58.63551712036133,52.39274597167969,289.16925048828125,132.97149658203125,141.4832000732422,95.17831420898438,128.13999938964844,120.18508911132812,293.1797790527344,136.4483184814453,287.91424560546875,713.76708984375,317.1991577148437,162.20367431640625,120.68106842041016,102.51496124267578,197.32598876953125,185.8401641845703,80.9403305053711,253.3065948486328,203.3878631591797,119.51506042480467,325.029541015625,242.0069122314453,91.31417083740234,96.80705261230467
58.35157775878906,52.76884460449219,289.32135009765625,134.64669799804688,140.44778442382812,95.85784912109376,127.63441467285156,119.1175765991211,293.25653076171875,137.3232421875,287.279052734375,711.4945068359375,316.702880859375,162.32818603515625,121.9765167236328,102.5306167602539,197.2415771484375,186.59487915039065,81.74308776855469,254.38894653320312,202.95843505859372,119.2178726196289,324.404052734375,243.04281616210935,90.6704559326172,97.63273620605467
57.979469299316406,53.13106536865234,289.69635009765625,135.87158203125,139.1669921875,96.555908203125,127.21350860595705,118.28216552734376,293.3741455078125,138.10989379882812,286.9323425292969,712.1201171875,316.25262451171875,162.34857177734375,123.0921401977539,102.22885131835938,197.23812866210935,187.1322326660156,82.38288879394531,255.61886596679688,202.2950592041016,118.9017333984375,323.9725341796875,244.1205139160156,89.9095458984375,98.35690307617188
57.69538879394531,53.61511993408203,289.900146484375,137.3479766845703,137.95062255859375,97.33055114746094,127.21701049804688,116.81396484375,293.38330078125,138.70919799804688,285.7724609375,709.0765380859375,315.7027282714844,162.35733032226562,124.05508422851562,101.86854553222656,196.94650268554688,187.91818237304688,83.14085388183594,256.8001403808594,201.73931884765625,118.61602783203124,323.223876953125,245.26800537109372,89.22915649414062,99.07192993164062
57.40413665771485,54.26686096191406,289.9651794433594,139.10916137695312,136.54010009765625,98.3221206665039,127.07797241210938,115.70368957519533,293.47998046875,139.36302185058594,284.5985107421875,709.048583984375,315.26287841796875,162.34234619140625,125.17471313476562,101.6951141357422,196.88833618164065,188.45433044433597,83.49340057373047,257.7944030761719,201.21429443359372,118.40794372558594,322.86212158203125,245.8619079589844,88.42245483398438,100.00617218017578
57.06997680664063,54.760589599609375,289.94757080078125,140.6298370361328,135.20896911621094,99.34397888183594,127.11124420166016,114.29851531982422,293.55975341796875,140.3267822265625,284.3432312011719,707.0413818359375,314.5606994628906,162.34518432617188,126.40349578857422,101.22056579589844,196.94866943359372,189.0294647216797,83.90045166015625,258.9364624023437,200.7103576660156,118.1148681640625,321.58935546875,246.633544921875,87.58169555664062,100.96510314941406
56.63798522949219,55.484561920166016,289.74713134765625,142.1673126220703,133.68020629882812,100.23898315429688,127.18080139160156,112.96826171875,293.1840209960937,141.06280517578125,283.846923828125,707.741455078125,314.0429077148437,162.33685302734375,127.56114196777344,100.917724609375,196.9019775390625,189.50363159179688,84.72407531738281,259.79949951171875,200.198486328125,117.8244857788086,320.78875732421875,248.19827270507807,86.98616027832031,101.8120574951172
56.64876556396485,56.06583786010742,289.375244140625,143.8868408203125,132.05279541015625,101.09674072265624,127.33847045898438,111.80239868164062,292.84423828125,141.47723388671875,282.223876953125,706.1103515625,313.4024658203125,162.204345703125,128.64712524414062,100.52713775634766,196.99090576171875,190.28628540039065,85.2726058959961,261.0325927734375,199.8092041015625,117.57591247558594,319.57061767578125,248.874267578125,86.21412658691406,102.9120635986328
56.3476676940918,56.88067626953125,289.2827453613281,145.17807006835938,130.91592407226562,101.26505279541016,126.84294128417967,111.06729888916016,292.42950439453125,142.2985076904297,280.4817199707031,705.490966796875,312.37811279296875,162.19015502929688,130.40089416503906,100.21012115478516,196.90032958984372,190.79840087890625,86.10812377929688,261.9389038085937,199.49807739257807,117.29624938964844,318.8095092773437,249.54180908203125,86.10749053955078,103.70479583740234
56.02604293823242,57.490516662597656,288.9561767578125,146.67596435546875,129.59066772460938,101.18348693847656,126.07994079589844,110.87198638916016,292.01666259765625,142.61895751953125,279.8768310546875,703.8292236328125,311.74755859375,162.19451904296875,131.59173583984375,99.80433654785156,196.7701873779297,191.20770263671875,86.68189239501953,262.9059143066406,199.24346923828125,117.0238800048828,318.1700134277344,250.09954833984372,85.81593322753906,104.77489471435548
55.58832931518555,57.90576553344727,288.4741516113281,148.19020080566406,128.58621215820312,100.45162963867188,124.97445678710938,111.0302734375,291.874267578125,142.61181640625,279.7157592773437,703.7346801757812,311.0919494628906,162.14474487304688,132.95584106445312,99.27826690673828,196.67665100097656,191.79605102539065,87.39053344726562,263.7477111816406,198.9393768310547,116.91427612304688,315.8851013183594,251.1927490234375,84.92375946044922,105.65860748291016
55.35292816162109,58.60384368896485,288.18145751953125,149.43746948242188,127.60488891601562,99.28355407714844,123.568359375,111.53529357910156,291.722412109375,142.20091247558594,279.4794311523437,702.64013671875,310.1689453125,161.80810546875,134.27064514160156,98.91409301757812,196.65234375,192.17156982421875,88.10009765625,264.49957275390625,198.60369873046875,116.64846801757812,315.275390625,251.5894775390625,84.41688537597656,106.849609375
55.06304931640625,59.4205207824707,287.8158569335937,150.767333984375,126.8503875732422,97.73004913330078,121.9059829711914,111.66650390625,291.5943603515625,141.86402893066406,277.9716186523437,702.1482543945312,309.3565673828125,161.94015502929688,135.81028747558594,98.22958374023438,196.4058837890625,192.4873962402344,88.74562072753906,265.22528076171875,198.38504028320312,116.3050765991211,314.66387939453125,251.96487426757807,83.85074615478516,107.75718688964844
55.0223388671875,59.92666244506836,287.32965087890625,151.97164916992188,125.87532043457033,96.18592834472656,120.1536102294922,112.05900573730467,291.5020446777344,141.09622192382812,279.3775634765625,700.5274047851562,308.51397705078125,161.40069580078125,137.09954833984375,98.04422760009766,196.14358520507807,192.99632263183597,89.34439086914062,265.9747314453125,198.41375732421875,116.09539794921876,313.2813720703125,252.8169403076172,83.2917251586914,108.55070495605467
54.9755859375,60.59585189819336,286.70379638671875,152.8178253173828,124.74515533447266,95.0825653076172,118.39836883544922,112.68537139892578,291.5326538085937,140.43540954589844,277.8168334960937,700.133544921875,307.4007263183594,161.06106567382812,138.69854736328125,97.41405487060548,196.0688323974609,193.3391876220703,89.91282653808594,266.8090209960937,198.28042602539065,115.82305908203124,311.449462890625,253.56719970703125,82.883056640625,109.51085662841795
54.7257080078125,61.28914260864258,286.0706787109375,153.93765258789062,123.28843688964844,93.671875,116.66609191894533,112.72346496582033,291.51812744140625,139.42108154296875,276.7401123046875,698.6177978515625,306.0192565917969,160.88633728027344,140.0604248046875,96.97084045410156,195.80035400390625,193.7284240722656,90.60765838623048,267.69146728515625,198.23724365234372,115.6343231201172,310.6405639648437,253.9888458251953,82.40997314453125,110.44841003417967
54.582313537597656,61.88227844238281,285.72125244140625,154.79933166503906,122.14641571044922,92.36610412597656,114.65414428710938,112.93060302734376,291.33599853515625,138.82330322265625,276.0117492675781,697.8634033203125,304.9849548339844,160.71261596679688,141.3525390625,96.4186782836914,195.6231231689453,193.98155212402344,91.22848510742188,268.3988037109375,198.20657348632807,115.51519012451172,308.9920349121094,254.4488525390625,81.6195068359375,111.17140197753906
54.08893585205078,62.48976135253906,285.40203857421875,155.53164672851562,120.9354248046875,91.49109649658205,112.56095886230467,113.05361938476562,291.38690185546875,137.8387451171875,276.9953308105469,696.5921020507812,303.96441650390625,160.3681182861328,142.49391174316406,95.7485809326172,195.2965850830078,194.17823791503903,91.9134521484375,269.0385437011719,198.1969757080078,115.48174285888672,308.18829345703125,254.93746948242188,81.39723205566406,112.07904052734376
54.07768630981445,62.97158432006836,284.7756042480469,156.1223602294922,119.81291198730467,90.610595703125,110.5902862548828,113.0767593383789,291.1381530761719,136.85568237304688,274.724853515625,696.55615234375,302.60809326171875,160.17391967773438,144.06558227539062,95.24290466308594,195.10911560058597,194.34005737304688,92.60733032226562,269.8793334960937,198.2621154785156,115.50794219970705,307.3463439941406,255.36911010742188,80.8941421508789,112.96664428710938
54.030250549316406,63.53812026977539,284.3515014648437,156.63809204101562,118.56185913085938,89.68132781982422,108.32893371582033,113.4164047241211,290.86053466796875,136.0182647705078,274.83135986328125,695.413818359375,301.2284545898437,159.83941650390625,145.4920654296875,94.2032470703125,194.7167205810547,194.569580078125,93.15353393554688,270.580810546875,198.3556060791016,115.83660888671876,306.3728332519531,255.87503051757807,80.71083068847656,114.0299072265625
53.96134567260742,64.14913940429688,283.955078125,157.39666748046875,117.72988891601562,89.00997161865234,106.51551818847656,113.30945587158205,290.5570678710937,134.9787139892578,272.3609619140625,694.01611328125,299.93194580078125,159.40969848632812,146.5562286376953,93.52137756347656,194.3375701904297,194.8927001953125,94.18368530273438,270.9813232421875,198.6618194580078,116.15924072265624,304.98846435546875,256.3191223144531,80.0997314453125,114.91463470458984
53.843528747558594,64.52909851074219,283.5534973144531,158.10592651367188,117.0422821044922,88.30146789550781,104.71920776367188,113.08483123779295,290.00946044921875,134.0582275390625,273.8387145996094,693.447998046875,298.6767578125,158.960205078125,147.61264038085938,92.85321044921876,193.87535095214844,194.96237182617188,94.87612915039062,271.8182983398437,199.20053100585935,116.6131591796875,304.1170959472656,256.8604431152344,79.63859558105469,115.83358001708984
53.617149353027344,64.99905395507812,283.26861572265625,158.57696533203125,116.16574096679688,87.72625732421875,103.30523681640624,113.43359375,289.6432189941406,132.89590454101562,271.9537353515625,692.3564453125,297.37530517578125,158.7733154296875,148.76226806640625,91.86902618408205,193.50782775878903,194.98712158203125,96.0460205078125,272.56109619140625,199.99594116210935,117.2243194580078,302.658447265625,257.06512451171875,78.98336791992188,116.67756652832033
53.472957611083984,65.30674743652344,282.9776611328125,158.92941284179688,115.32667541503906,87.58736419677734,102.25276184082033,113.46421813964844,289.39410400390625,131.83285522460938,272.1518859863281,691.5057373046875,295.857421875,158.505615234375,149.71466064453125,90.81212615966795,193.00180053710935,195.1474456787109,96.84122467041016,273.2454833984375,201.1846160888672,117.82701873779295,301.425048828125,257.28076171875,78.38784790039062,117.5199737548828
53.24162673950195,65.55764770507812,282.585205078125,159.55999755859375,114.3531723022461,87.48228454589844,101.4406509399414,113.3629913330078,288.91455078125,130.9556121826172,270.7724609375,690.4218139648438,294.48846435546875,158.09043884277344,150.7421112060547,89.68617248535156,192.32650756835935,195.31362915039065,97.81971740722656,274.2872009277344,203.48028564453125,119.07522583007812,300.81817626953125,257.5646667480469,77.91838073730469,118.41090393066406
53.22395324707031,65.99422454833984,282.0815734863281,160.23834228515625,113.46913146972656,87.42539978027344,101.0819854736328,113.34036254882812,288.41510009765625,129.92959594726562,270.4815979003906,688.5758056640625,293.0544738769531,157.7306671142578,151.53204345703125,88.4544448852539,191.80172729492188,195.53565979003903,98.76683044433594,275.30670166015625,206.15493774414065,120.640380859375,299.7442626953125,258.0631408691406,77.54248046875,119.33981323242188
53.051025390625,66.5174331665039,281.6954345703125,160.91773986816406,112.7087631225586,87.32512664794922,100.8886260986328,113.27178955078124,287.8939514160156,128.79257202148438,268.70379638671875,686.9773559570312,291.6332397460937,157.51007080078125,152.43289184570312,87.15165710449219,191.21810913085935,195.5593719482422,99.8263702392578,276.1636962890625,209.54205322265625,122.51339721679688,298.5020751953125,258.0927734375,76.82383728027344,119.8441925048828
52.8265380859375,66.80138397216797,281.23370361328125,161.4718780517578,111.67704010009766,87.30897521972656,100.9475555419922,113.2291488647461,287.28582763671875,127.52024841308594,267.41412353515625,685.0045166015625,290.42242431640625,157.1170654296875,153.27598571777344,85.87832641601562,190.608642578125,195.6934509277344,101.1200714111328,276.9727783203125,213.80923461914065,124.76904296875,297.9314880371094,258.0062561035156,76.354736328125,120.77395629882812
52.48179626464844,67.20011138916016,280.9740600585937,161.98348999023438,110.8172607421875,87.60533142089844,101.01378631591795,113.00384521484376,286.5027770996094,126.36753845214844,267.2664489746094,685.0910034179688,289.213134765625,156.66104125976562,154.1752471923828,84.25689697265625,190.33380126953125,195.7489318847656,102.29930114746094,278.03192138671875,217.25054931640625,127.12033081054688,297.1708984375,258.2563781738281,75.90254974365234,121.6027374267578
51.980499267578125,67.65684509277344,280.41729736328125,162.62255859375,109.62152099609376,88.03227996826172,101.45994567871094,112.83142852783205,285.9163513183594,125.5483856201172,266.1692810058594,682.7714233398438,287.94775390625,156.22828674316406,154.9520263671875,82.9380111694336,189.64431762695312,196.045654296875,103.36517333984376,278.99072265625,218.8013610839844,129.1289825439453,296.0286865234375,258.3037109375,75.56889343261719,122.5121841430664
51.91668701171875,67.98811340332031,279.79443359375,163.19866943359375,108.47560119628906,88.2803955078125,102.02496337890624,112.69371032714844,285.4556884765625,124.2895965576172,264.7813720703125,681.705810546875,286.67022705078125,156.1982421875,155.82037353515625,81.32699584960938,189.150146484375,196.24728393554688,104.8963623046875,279.8781433105469,217.7232360839844,130.8493194580078,295.1409606933594,258.36395263671875,75.04833984375,123.50601196289062
51.312644958496094,68.25154876708984,279.5328063964844,163.8951416015625,107.45675659179688,88.56903076171875,102.68586730957033,112.59919738769533,284.4847412109375,123.22838592529295,264.47967529296875,680.6947021484375,285.47625732421875,155.92681884765625,156.54861450195312,80.08314514160156,188.43475341796875,196.21636962890625,106.2301025390625,280.8067626953125,216.16342163085935,131.7259063720703,294.6068115234375,258.1236267089844,74.42321014404297,124.19125366210938
50.98709487915039,68.45713806152344,279.05474853515625,164.75750732421875,105.8997039794922,88.76387023925781,103.2564697265625,112.35700988769533,284.05145263671875,122.10491943359376,263.6518249511719,680.3964233398438,284.4732666015625,155.5421142578125,157.15219116210938,78.836181640625,187.69287109375,196.50115966796875,107.49630737304688,282.2244873046875,215.5857391357422,131.7892303466797,293.4854736328125,257.85821533203125,73.40811157226562,124.96480560302734
50.71574020385742,68.76579284667969,278.2750244140625,165.61431884765625,104.51995849609376,89.21366882324219,104.00962829589844,112.15884399414062,283.1092529296875,121.15272521972656,263.62908935546875,678.8204345703125,283.3414306640625,155.20758056640625,158.23724365234375,77.41516876220703,187.13116455078125,196.5596466064453,108.81558227539062,283.05126953125,216.1662750244141,130.73165893554688,292.4496154785156,257.7648620605469,73.04976654052734,125.73558044433594
50.29218292236328,69.18726348876953,277.4356994628906,166.49729919433594,103.07901763916016,89.73503112792969,104.67654418945312,111.86300659179688,282.661865234375,119.94766235351562,262.5535888671875,677.9730224609375,282.3599853515625,154.66586303710938,158.96951293945312,76.10939025878906,186.4803466796875,196.769775390625,110.28289794921876,283.74810791015625,216.33657836914065,128.4899444580078,291.5966491699219,257.50048828125,71.90543365478516,126.59429931640624
49.71246337890625,69.36215209960938,276.6150817871094,167.29425048828125,101.55305480957033,90.02530670166016,105.74237060546876,111.584716796875,281.6564636230469,118.84188842773438,262.6417541503906,676.5403442382812,281.2453308105469,154.23648071289062,159.88739013671875,74.9755859375,185.5054931640625,197.2767333984375,111.57969665527344,284.8941345214844,215.68014526367188,126.28421020507812,290.3936767578125,257.33087158203125,71.05369567871094,127.26632690429688
48.932861328125,69.56636047363281,275.7371520996094,168.34121704101562,99.95176696777344,90.67825317382812,106.40299987792967,111.15328979492188,281.1410217285156,117.89261627197266,261.9015197753906,675.8642578125,280.16485595703125,153.94964599609375,160.60975646972656,74.20148468017578,184.86602783203125,197.4596405029297,112.65290069580078,286.12322998046875,214.4039001464844,124.20002746582033,289.76141357421875,257.20770263671875,70.64865112304688,127.8491439819336
48.363014221191406,69.85980224609375,274.8070983886719,169.22625732421875,98.57636260986328,91.1446533203125,107.41770935058594,111.05179595947266,280.0302429199219,116.85791015625,261.64654541015625,673.1117553710938,279.2679443359375,153.42120361328125,161.39767456054688,73.50399780273438,183.8624267578125,197.94029235839844,113.86149597167967,286.9024658203125,212.1050720214844,122.6200942993164,288.7366638183594,256.83837890625,70.16961669921875,128.7685546875
47.59073638916016,70.12434387207031,273.7269897460937,170.29660034179688,97.16301727294922,91.91539001464844,108.07064819335938,110.8302764892578,279.189453125,116.2620849609375,260.64373779296875,672.6385498046875,278.3312683105469,153.00839233398438,162.2530059814453,72.84231567382812,182.9750061035156,198.2366180419922,114.9923324584961,287.717041015625,209.92025756835935,121.99766540527344,287.00152587890625,256.485595703125,69.30685424804688,129.554931640625
